ID,Customer_ID,Seller_ID,Number_of_Items,Order_Date,Order_Time,Estimated_Delivery_Date,Date_delivered
2301454,74679,719825,3,2021-01-10,01:21:21,2021-01-12,2021-01-15
2447632,42205,548350,7,2021-08-03,15:47:10,2021-08-05,2021-08-08
1731046,92189,561333,6,2022-10-13,06:11:38,2022-10-13,2022-10-15
2085340,66095,326689,8,2022-07-06,19:30:40,2022-07-11,2022-07-12
1622275,81316,688744,4,2022-11-14,02:51:26,2022-11-15,2022-11-16
1671052,11082,560523,1,2022-11-13,22:34:37,2022-11-13,2022-11-14
2061561,46742,662544,2,2021-03-31,18:36:42,2021-04-02,2021-03-31
2737877,41990,623808,4,2021-04-17,21:42:20,2021-04-17,2021-04-21
1302086,16633,280960,6,2021-12-29,18:38:16,2021-12-30,2021-12-30
2408639,22301,615684,2,2021-08-21,01:19:52,2021-08-23,2021-08-21
1574253,36086,225465,8,2022-09-07,14:25:29,2022-09-07,2022-09-13
1252750,27145,814700,2,2021-08-18,14:52:46,2021-08-23,2021-08-21
1604045,62903,311592,3,2022-12-25,02:38:36,2022-12-28,2022-12-27
3001494,29496,713480,6,2021-01-04,18:43:05,2021-01-05,2021-01-04
2275501,71274,548609,4,2021-09-23,02:10:01,2021-09-24,2021-09-23
1328434,20441,669496,4,2022-03-27,20:46:00,2022-03-29,2022-03-28
1119673,46941,665342,1,2021-12-03,02:15:46,2021-12-07,2021-12-03
1577138,64367,651198,6,2021-08-17,04:10:20,2021-08-19,2021-08-20
1144190,74631,742021,1,2021-10-18,12:52:41,2021-10-20,2021-10-23
1636089,68253,745212,5,2022-11-27,13:12:25,2022-11-29,2022-11-28
2120103,74410,888396,7,2021-09-27,06:07:24,2021-09-30,2021-09-28
2568728,17615,705644,5,2021-11-16,17:41:20,2021-11-16,2021-11-24
2200636,80018,815079,5,2022-05-08,11:03:03,2022-05-12,2022-05-14
1313339,21721,242964,1,2022-08-28,11:10:33,2022-09-01,2022-09-03
1492219,88477,263079,2,2022-12-28,20:59:55,2022-12-29,2023-01-04
3499140,39702,515482,8,2021-11-21,15:20:34,2021-11-22,2021-11-28
1887487,27511,113126,3,2021-04-02,11:23:52,2021-04-02,2021-04-06
1638335,59844,866700,1,2022-06-22,06:04:03,2022-06-23,2022-06-23
1571265,10986,512751,7,2022-09-04,08:22:17,2022-09-05,2022-09-06
1147592,69709,166360,4,2021-05-14,21:25:14,2021-05-16,2021-05-17
2457964,38476,181096,2,2021-09-24,05:41:27,2021-09-28,2021-09-27
1673085,55325,220536,3,2022-02-03,00:11:24,2022-02-03,2022-02-09
3037987,19772,532701,2,2021-06-12,17:33:03,2021-06-14,2021-06-13
3282583,35917,835775,5,2021-01-25,03:30:04,2021-01-28,2021-01-28
2281844,25012,783212,4,2022-04-08,02:55:19,2022-04-13,2022-04-10
3277378,69218,683180,3,2021-01-30,05:55:57,2021-02-01,2021-01-31
1290714,52696,635397,5,2021-03-03,18:54:02,2021-03-03,2021-03-03
2135055,33812,568112,3,2022-03-08,05:11:27,2022-03-11,2022-03-10
1775373,70438,634978,1,2022-10-07,04:20:50,2022-10-10,2022-10-08
1125576,32299,511091,7,2022-12-30,16:58:09,2023-01-01,2023-01-03
1814029,67539,242964,7,2021-12-08,10:13:12,2021-12-12,2021-12-11
3157216,23241,855258,1,2022-07-03,09:48:29,2022-07-04,2022-07-04
1170523,32553,871084,4,2021-07-22,14:47:34,2021-07-28,2021-07-25
3433433,20881,745789,3,2022-09-05,21:29:10,2022-09-08,2022-09-07
2218774,51506,383952,5,2022-04-28,16:46:09,2022-04-30,2022-05-04
1871486,12908,115824,3,2022-06-07,04:09:06,2022-06-10,2022-06-08
1862889,46999,261970,8,2021-02-05,15:15:51,2021-02-07,2021-02-08
1918707,90955,497620,5,2021-04-16,16:01:26,2021-04-19,2021-04-17
1936077,82990,761157,2,2022-05-30,18:20:53,2022-05-30,2022-06-06
1767914,84479,722187,3,2022-10-20,05:43:18,2022-10-21,2022-10-21
3025953,43946,471812,4,2021-08-10,06:34:49,2021-08-10,2021-08-17
3198770,44310,312819,7,2021-07-25,14:39:49,2021-07-26,2021-07-30
3464029,65463,208237,5,2021-11-26,21:05:29,2021-12-01,2021-11-28
2585558,94441,662962,1,2022-04-11,11:49:20,2022-04-16,2022-04-14
1163621,50590,592219,2,2022-08-24,04:25:05,2022-08-25,2022-08-26
3288992,55328,374703,5,2021-10-20,03:30:26,2021-10-20,2021-10-23
3215223,89703,273840,6,2022-09-03,21:40:53,2022-09-05,2022-09-04
1217425,62445,579382,3,2021-08-12,23:46:01,2021-08-13,2021-08-18
1676727,82381,529048,7,2022-01-05,11:47:50,2022-01-05,2022-01-06
3346503,61074,459678,7,2022-01-17,15:41:00,2022-01-23,2022-01-20
2911454,74349,644972,3,2022-08-21,21:31:32,2022-08-22,2022-08-24
2580596,62308,174912,6,2021-04-01,10:22:03,2021-04-03,2021-04-04
2780084,28295,577559,7,2021-11-23,04:47:51,2021-11-25,2021-11-26
2010196,87319,185235,8,2021-08-08,01:46:18,2021-08-10,2021-08-10
1482573,70773,512751,7,2021-05-25,02:26:28,2021-05-29,2021-05-30
1614371,64452,477726,5,2022-04-23,08:48:14,2022-04-23,2022-04-27
1523363,60985,747143,1,2022-11-16,23:29:39,2022-11-18,2022-11-19
2728815,31637,289363,2,2022-03-05,20:24:20,2022-03-05,2022-03-06
2123894,72940,207401,7,2022-05-22,06:32:39,2022-05-26,2022-05-25
1090907,59646,626390,2,2022-03-19,06:18:23,2022-03-20,2022-03-19
1881992,10215,571236,1,2022-11-21,11:59:10,2022-11-25,2022-11-21
2854111,72034,788407,3,2021-02-09,15:56:23,2021-02-11,2021-02-11
1694904,63747,826645,2,2021-07-18,12:19:50,2021-07-22,2021-07-23
2494790,33814,361271,8,2022-02-24,18:00:02,2022-02-27,2022-02-24
3233387,13416,347416,6,2022-01-15,15:43:24,2022-01-15,2022-01-15
2626233,38013,734754,1,2021-03-05,15:20:12,2021-03-06,2021-03-05
2957118,49434,113405,7,2022-05-14,09:06:20,2022-05-15,2022-05-18
1664223,11226,631944,7,2022-03-20,20:07:31,2022-03-20,2022-03-20
1358430,20169,592860,5,2022-11-26,14:28:07,2022-11-29,2022-11-29
3467213,57853,722187,6,2021-03-23,13:10:03,2021-03-28,2021-03-24
2452256,81744,368528,1,2021-02-19,13:39:41,2021-02-21,2021-02-20
3029452,50400,383339,7,2022-10-14,02:38:20,2022-10-18,2022-10-15
1328311,36347,631971,7,2021-01-02,15:58:32,2021-01-02,2021-01-07
2816838,27731,382419,5,2021-09-16,22:50:29,2021-09-16,2021-09-17
2371808,82971,477287,3,2022-10-10,05:29:13,2022-10-14,2022-10-13
3079283,19507,116834,5,2022-01-23,16:39:42,2022-01-24,2022-01-29
2121006,11048,294678,7,2021-03-26,18:13:57,2021-03-28,2021-03-28
3026016,25198,843117,2,2021-01-19,17:34:26,2021-01-22,2021-01-23
2416393,17852,225272,2,2021-05-20,02:40:31,2021-05-25,2021-05-23
3203000,41971,374527,5,2022-04-22,22:17:34,2022-04-23,2022-04-26
1775771,73540,399909,6,2022-04-02,02:45:27,2022-04-04,2022-04-03
1420293,76422,389246,4,2022-04-22,23:04:13,2022-04-23,2022-04-26
2438908,73805,140634,4,2022-03-04,16:12:19,2022-03-08,2022-03-04
2714271,26970,731112,1,2022-07-23,12:17:51,2022-07-23,2022-07-25
1105282,88538,639428,1,2021-04-03,06:19:14,2021-04-07,2021-04-03
3315850,61904,667148,4,2021-12-27,07:24:45,2021-12-30,2021-12-30
1075196,15205,117717,4,2022-07-18,10:56:40,2022-07-21,2022-07-22
2673408,57624,246325,7,2021-06-09,23:59:20,2021-06-13,2021-06-17
1333355,92390,561333,1,2021-05-06,17:33:54,2021-05-12,2021-05-07
2587386,31971,345446,8,2022-11-11,16:50:55,2022-11-14,2022-11-15
1735052,66422,240415,2,2021-11-13,03:50:02,2021-11-14,2021-11-14
1046678,77439,791547,2,2021-02-13,07:59:35,2021-02-14,2021-02-16
1259469,52654,321725,7,2022-02-02,23:42:59,2022-02-02,2022-02-04
1801498,98199,678587,2,2021-12-13,16:46:29,2021-12-15,2021-12-19
2912999,25799,367222,2,2022-04-22,21:47:41,2022-04-25,2022-04-25
1339802,26663,518751,6,2022-11-08,02:49:44,2022-11-13,2022-11-09
1505072,40813,591105,3,2021-02-23,00:20:50,2021-02-23,2021-02-23
1023893,25957,174294,3,2021-02-20,19:16:53,2021-02-24,2021-02-22
3009730,47746,201741,1,2021-05-02,22:19:25,2021-05-05,2021-05-03
2473580,36627,127693,4,2021-07-12,16:57:55,2021-07-17,2021-07-18
2634804,40366,436770,2,2022-02-25,13:28:59,2022-02-28,2022-03-01
3190678,83949,496458,5,2021-01-24,06:08:10,2021-01-26,2021-01-29
2871813,39937,869508,2,2022-11-18,10:40:43,2022-11-23,2022-11-20
1411942,91699,897167,4,2022-09-07,23:54:27,2022-09-09,2022-09-14
2366723,87863,339291,6,2022-07-17,15:43:28,2022-07-18,2022-07-17
2168618,46882,560523,3,2022-12-03,23:04:52,2022-12-03,2022-12-05
1470425,55911,720356,1,2021-01-13,06:44:43,2021-01-16,2021-01-16
1377453,20409,834469,1,2022-07-16,20:45:23,2022-07-17,2022-07-19
1089843,87863,685079,2,2022-07-26,05:24:04,2022-07-26,2022-07-29
1314162,18085,253547,8,2021-09-06,04:14:09,2021-09-09,2021-09-10
1486214,63948,496831,3,2021-03-31,16:30:30,2021-04-05,2021-04-07
1894955,75424,343167,2,2021-06-01,12:35:20,2021-06-04,2021-06-03
1056409,66243,413951,2,2022-11-20,12:18:48,2022-11-22,2022-11-22
2721711,89280,623808,1,2021-06-26,14:25:24,2021-06-28,2021-07-02
1203970,68724,610681,1,2022-08-07,13:36:07,2022-08-07,2022-08-12
2717159,77824,548350,6,2022-05-09,15:00:28,2022-05-10,2022-05-10
2517553,82617,584363,8,2022-02-05,18:07:55,2022-02-06,2022-02-05
1938797,37731,339291,1,2022-03-31,07:30:35,2022-04-03,2022-04-01
2523537,91228,189575,2,2021-12-09,08:47:16,2021-12-12,2021-12-15
3177468,24032,202550,3,2021-05-15,04:49:40,2021-05-16,2021-05-17
1519848,12734,572562,6,2021-11-30,15:54:59,2021-11-30,2021-12-02
2612313,34755,631524,7,2022-05-26,12:07:02,2022-05-28,2022-05-31
1865637,76499,230394,3,2021-10-12,14:52:58,2021-10-17,2021-10-13
2168910,37668,456789,3,2021-11-09,22:57:41,2021-11-13,2021-11-11
2112298,28675,191004,8,2022-12-23,19:59:16,2022-12-25,2022-12-23
2452122,52656,577512,8,2022-10-09,01:36:56,2022-10-11,2022-10-11
3080276,48619,184324,7,2022-09-23,22:27:47,2022-09-26,2022-09-23
3123370,67054,136420,2,2021-09-23,07:37:03,2021-09-24,2021-09-28
2197458,28387,662544,1,2022-01-10,13:54:38,2022-01-13,2022-01-10
2681934,11816,673183,4,2021-08-10,21:49:55,2021-08-11,2021-08-10
1969301,90011,670990,7,2022-08-18,06:23:19,2022-08-20,2022-08-19
3397631,62238,259661,5,2021-12-19,10:49:11,2021-12-21,2021-12-20
3158110,76494,109283,6,2021-11-08,08:13:36,2021-11-12,2021-11-12
1350992,62780,243517,5,2022-02-01,06:52:43,2022-02-06,2022-02-04
1116205,16063,804720,8,2022-12-13,01:58:10,2022-12-16,2022-12-20
1162574,73045,242964,5,2021-05-26,22:44:41,2021-05-27,2021-05-28
2901758,31163,248392,5,2022-04-05,19:00:44,2022-04-06,2022-04-06
3279479,13399,430518,2,2021-03-29,10:47:30,2021-04-02,2021-03-29
1996286,44825,249673,7,2021-07-19,18:07:42,2021-07-20,2021-07-20
1395313,26199,512465,7,2021-12-19,06:22:02,2021-12-21,2021-12-24
2085702,79539,683180,7,2022-02-23,18:59:03,2022-02-28,2022-02-26
1157145,14440,517985,6,2021-11-01,13:16:14,2021-11-06,2021-11-06
2328875,66410,192597,5,2021-12-29,03:39:48,2021-12-29,2022-01-05
1113197,62290,564771,7,2022-04-19,14:13:16,2022-04-23,2022-04-19
3278399,78568,599963,6,2021-07-22,20:07:56,2021-07-27,2021-07-22
1341625,55585,207401,3,2022-12-08,10:56:00,2022-12-08,2022-12-13
3293883,74546,851742,5,2022-11-23,12:38:46,2022-11-23,2022-11-25
1326315,88237,885657,8,2022-07-19,10:05:15,2022-07-24,2022-07-26
1827114,85364,870072,2,2022-11-10,20:35:00,2022-11-10,2022-11-13
1386445,91810,281449,6,2021-02-22,07:54:03,2021-02-22,2021-02-27
1774605,21973,739696,2,2022-08-28,18:57:30,2022-08-28,2022-08-29
2984763,61827,523759,4,2021-07-29,11:40:45,2021-07-29,2021-07-29
2689026,57244,529286,7,2022-02-01,09:59:57,2022-02-05,2022-02-05
1580378,51861,134864,3,2021-05-17,11:01:15,2021-05-18,2021-05-22
1069489,25993,788407,6,2022-02-13,20:27:16,2022-02-14,2022-02-14
3348484,63119,840529,6,2021-09-17,02:02:27,2021-09-20,2021-09-21
3431171,57103,439937,4,2022-03-18,15:12:23,2022-03-24,2022-03-18
1156661,33165,247045,7,2021-07-20,16:43:29,2021-07-22,2021-07-21
3148409,66786,320773,2,2021-03-04,16:39:50,2021-03-04,2021-03-06
2858965,19902,587253,2,2021-10-26,14:41:14,2021-10-27,2021-10-28
2053398,82581,825656,2,2021-03-30,05:14:36,2021-03-31,2021-04-02
1898182,67554,626762,3,2022-05-11,22:27:00,2022-05-11,2022-05-12
2523277,80590,411781,1,2021-09-05,18:31:01,2021-09-08,2021-09-05
3074032,15509,611953,2,2021-03-02,21:41:29,2021-03-03,2021-03-03
2416315,70579,731112,6,2021-02-19,02:49:55,2021-02-20,2021-02-21
1677850,86374,587174,3,2021-08-20,09:03:32,2021-08-22,2021-08-23
1597061,18772,586880,4,2022-11-23,23:27:02,2022-11-23,2022-11-23
1652757,98403,609314,5,2021-09-03,13:53:37,2021-09-05,2021-09-06
1919813,96700,644841,5,2022-12-05,21:14:39,2022-12-06,2022-12-08
2421057,78785,268441,4,2022-03-06,19:01:28,2022-03-07,2022-03-09
2808107,24032,356606,2,2022-03-25,09:01:11,2022-03-28,2022-03-28
1974315,44317,642375,2,2021-06-22,02:51:10,2021-06-24,2021-06-26
1246544,44865,447310,2,2022-07-09,00:51:25,2022-07-11,2022-07-09
3313177,93924,477066,5,2021-01-31,13:57:05,2021-01-31,2021-02-03
1373104,67783,874457,8,2022-08-23,04:33:14,2022-08-24,2022-08-25
3297672,32098,422725,1,2022-05-03,01:17:44,2022-05-06,2022-05-04
2061323,54221,367589,2,2022-05-05,18:50:14,2022-05-06,2022-05-06
1322657,77049,735964,5,2021-06-17,22:13:33,2021-06-17,2021-06-20
1323233,44205,374703,1,2022-07-04,09:45:57,2022-07-05,2022-07-10
3385337,81432,333753,1,2022-02-20,00:59:57,2022-02-20,2022-02-23
2329381,34562,184324,8,2022-01-27,07:30:02,2022-01-28,2022-02-02
1555391,91966,665342,4,2022-09-22,17:24:01,2022-09-24,2022-09-22
1758665,59102,368528,1,2022-10-28,05:32:37,2022-10-30,2022-10-29
1728202,18876,158573,5,2022-11-24,14:57:09,2022-11-26,2022-11-25
2078955,24784,512751,4,2022-01-23,11:24:50,2022-01-26,2022-01-28
2361757,23754,584999,8,2021-10-20,23:52:41,2021-10-23,2021-10-23
3401493,47407,312564,2,2022-06-17,12:31:12,2022-06-20,2022-06-19
2871465,42998,230719,3,2022-03-18,13:22:00,2022-03-20,2022-03-22
1789759,48628,708464,7,2022-03-06,07:45:00,2022-03-08,2022-03-08
3325075,38604,175057,3,2021-12-07,16:23:58,2021-12-08,2021-12-10
2384735,42114,444230,6,2022-01-29,14:08:09,2022-02-01,2022-01-31
3121313,44228,583741,1,2022-03-28,00:30:39,2022-03-31,2022-03-29
1415239,49243,508877,8,2022-05-12,19:55:28,2022-05-14,2022-05-15
1810886,44755,584999,6,2022-02-28,08:59:18,2022-03-02,2022-03-01
1462327,88669,270028,7,2021-07-15,14:56:02,2021-07-19,2021-07-15
2256732,22853,318047,3,2022-06-15,08:21:48,2022-06-17,2022-06-17
2419773,77178,444268,4,2022-10-09,07:28:31,2022-10-11,2022-10-14
3421749,47145,338862,3,2022-12-09,08:42:26,2022-12-10,2022-12-09
3368377,45975,554656,4,2022-11-09,05:22:12,2022-11-12,2022-11-15
2250219,80572,140634,5,2021-02-03,20:54:31,2021-02-04,2021-02-06
2010755,13085,708057,6,2022-05-27,00:19:16,2022-05-30,2022-06-02
2981640,76347,726636,8,2022-01-20,20:00:09,2022-01-21,2022-01-20
2013217,45845,739696,1,2021-08-20,14:52:18,2021-08-22,2021-08-23
1742575,93337,239737,5,2021-07-27,15:46:44,2021-07-29,2021-07-30
1044425,57389,259661,8,2021-07-22,03:39:14,2021-07-27,2021-07-23
1312936,22739,495215,6,2022-09-07,02:43:45,2022-09-07,2022-09-11
3094350,71151,374961,3,2022-03-25,16:14:32,2022-03-28,2022-03-30
3407864,28598,108585,7,2021-03-31,10:09:16,2021-04-04,2021-04-06
2856239,37971,808574,5,2022-03-04,20:48:30,2022-03-06,2022-03-09
2356667,31590,533828,3,2021-02-01,14:45:40,2021-02-06,2021-02-03
1290731,16918,612031,1,2022-09-30,10:21:37,2022-10-03,2022-10-02
3370980,28736,587253,6,2021-09-24,19:52:32,2021-09-25,2021-09-27
1765154,75509,739696,5,2022-11-19,06:37:09,2022-11-19,2022-11-25
2707067,62326,181873,4,2022-05-02,05:04:59,2022-05-03,2022-05-04
1264280,56266,439306,8,2022-12-08,21:26:55,2022-12-10,2022-12-10
1577799,38001,866564,3,2021-04-04,19:55:01,2021-04-06,2021-04-07
2293062,63825,580155,7,2022-10-09,10:40:50,2022-10-10,2022-10-11
2310700,40441,369108,6,2021-05-07,02:40:07,2021-05-07,2021-05-12
2979537,76695,367199,6,2022-11-05,14:02:20,2022-11-09,2022-11-08
3126531,10092,772298,7,2021-06-28,00:41:24,2021-06-30,2021-06-29
1424938,30832,799315,8,2021-01-25,08:53:17,2021-01-30,2021-01-27
2022524,85660,256319,7,2021-03-31,17:59:51,2021-04-03,2021-04-03
2922192,64205,108828,4,2022-05-18,08:11:06,2022-05-18,2022-05-20
3086764,55706,778906,4,2022-12-12,13:32:02,2022-12-14,2022-12-12
1229947,74900,720356,2,2021-07-01,11:52:10,2021-07-02,2021-07-09
1692149,43946,297127,6,2021-08-31,12:56:34,2021-09-02,2021-08-31
3191113,59362,209136,6,2021-05-06,00:53:42,2021-05-12,2021-05-07
2304196,78178,240415,2,2022-02-21,15:14:46,2022-02-22,2022-02-22
1665746,25346,879259,1,2022-07-13,08:37:50,2022-07-13,2022-07-14
3042192,36383,819378,7,2022-10-28,14:00:41,2022-11-01,2022-10-30
1587070,74120,396701,5,2021-07-26,16:13:19,2021-07-28,2021-08-01
3034189,41525,785933,6,2021-10-23,18:31:45,2021-10-26,2021-10-23
1470327,54334,179230,6,2022-04-03,07:53:57,2022-04-04,2022-04-05
2763320,38347,537762,3,2022-05-12,19:08:08,2022-05-15,2022-05-18
2338644,40205,531617,6,2021-03-24,22:03:58,2021-03-28,2021-03-24
1270654,48638,533828,7,2021-04-05,09:16:03,2021-04-09,2021-04-08
1070942,91850,126763,7,2021-09-15,05:01:17,2021-09-15,2021-09-18
2337352,61789,278437,6,2021-10-30,12:43:22,2021-10-31,2021-10-30
3264283,74413,171390,3,2022-08-06,15:05:56,2022-08-08,2022-08-07
2494019,12857,871084,2,2021-08-24,01:28:50,2021-08-24,2021-08-30
1580926,74207,804360,8,2021-09-24,10:41:01,2021-09-25,2021-09-26
2556411,67736,142154,4,2021-11-11,20:28:10,2021-11-14,2021-11-19
1872043,50759,337414,1,2022-02-04,16:45:01,2022-02-07,2022-02-05
1187462,54508,117594,8,2021-07-09,18:49:27,2021-07-09,2021-07-12
2655724,86870,352623,5,2021-05-18,12:46:59,2021-05-18,2021-05-19
3470265,58298,319567,4,2021-08-21,12:25:29,2021-08-22,2021-08-24
1794377,56317,492772,1,2022-03-16,08:42:10,2022-03-16,2022-03-22
1411796,36109,411781,1,2022-12-03,07:30:58,2022-12-03,2022-12-06
1817931,59288,417062,3,2022-09-30,05:11:23,2022-10-06,2022-10-05
1760375,58956,343167,5,2021-04-16,14:44:38,2021-04-18,2021-04-21
3291372,22356,662544,2,2021-10-26,15:18:06,2021-10-26,2021-10-26
2259719,77966,519038,4,2021-03-09,21:18:23,2021-03-09,2021-03-12
1184249,20593,422012,1,2021-06-18,14:32:00,2021-06-22,2021-06-19
1087520,90570,585643,1,2022-07-11,04:51:46,2022-07-15,2022-07-16
2866206,46463,489073,6,2022-12-02,03:32:20,2022-12-03,2022-12-04
1876314,58505,206759,5,2021-08-23,20:07:49,2021-08-23,2021-08-25
1395096,71904,714608,7,2021-09-08,22:25:56,2021-09-08,2021-09-08
2608887,74120,608035,4,2022-07-25,15:14:56,2022-07-25,2022-07-28
2614449,52302,413951,1,2022-02-27,17:23:05,2022-03-01,2022-02-27
1458280,86146,135307,4,2022-04-03,07:33:45,2022-04-03,2022-04-05
2357266,45341,417062,5,2021-09-06,17:01:14,2021-09-09,2021-09-07
1141304,29614,887954,3,2022-08-24,02:00:58,2022-08-27,2022-08-28
1246015,19660,789234,6,2021-05-11,16:08:23,2021-05-12,2021-05-13
1221491,91110,639428,1,2022-09-15,20:02:34,2022-09-17,2022-09-15
2808880,40813,826645,7,2021-10-27,10:06:36,2021-10-28,2021-11-02
2671846,27853,166597,6,2022-11-02,18:45:45,2022-11-04,2022-11-04
3110874,81649,478047,8,2021-12-28,22:41:03,2021-12-30,2021-12-29
2238312,34305,702628,4,2021-04-05,07:24:56,2021-04-06,2021-04-05
2648904,42243,491786,4,2021-09-17,20:32:12,2021-09-19,2021-09-18
1463433,31709,533653,2,2021-08-15,11:45:38,2021-08-16,2021-08-17
1046974,99279,402389,7,2021-08-16,04:55:37,2021-08-22,2021-08-18
1014530,93277,528673,4,2022-11-15,12:09:25,2022-11-15,2022-11-20
2348939,68033,646135,5,2021-07-05,21:41:11,2021-07-10,2021-07-07
2624605,27235,625470,4,2021-12-13,05:12:07,2021-12-15,2021-12-15
2357510,54426,753023,4,2021-11-06,21:35:10,2021-11-07,2021-11-08
1404275,92307,653605,4,2022-08-25,07:47:09,2022-08-26,2022-08-25
1322557,86837,685079,6,2022-07-23,02:48:20,2022-07-29,2022-07-27
2593130,74937,688728,4,2021-05-01,02:46:07,2021-05-02,2021-05-03
2292086,76834,881772,8,2021-09-14,00:10:19,2021-09-17,2021-09-22
3303691,73969,548609,2,2022-05-27,02:33:18,2022-05-31,2022-06-01
1423120,49628,181873,4,2021-03-27,09:41:48,2021-03-27,2021-03-29
1716369,72139,662544,6,2022-09-25,10:16:32,2022-09-30,2022-09-26
1217812,28919,456789,1,2021-09-08,17:31:32,2021-09-10,2021-09-15
3202655,73413,242964,7,2022-01-21,08:24:05,2022-01-24,2022-01-23
2913155,93385,143505,4,2021-11-02,02:16:03,2021-11-03,2021-11-04
1119382,40750,266398,5,2022-06-09,12:14:34,2022-06-14,2022-06-13
2226387,83508,729787,3,2021-12-16,21:33:29,2021-12-19,2021-12-17
1927885,97882,451058,2,2021-11-22,20:14:11,2021-11-24,2021-11-24
3480221,25664,519372,1,2022-05-26,23:53:29,2022-05-27,2022-05-28
1421700,35410,867100,3,2021-03-14,07:00:36,2021-03-15,2021-03-20
2802179,72698,183380,3,2022-05-15,03:25:09,2022-05-17,2022-05-19
1006051,23682,537762,1,2022-04-25,13:10:27,2022-04-29,2022-04-30
1507244,29628,175057,6,2021-08-03,01:57:28,2021-08-05,2021-08-10
2867142,42384,358561,3,2022-09-15,07:40:13,2022-09-15,2022-09-16
3381445,38728,828392,1,2022-02-27,12:47:43,2022-03-01,2022-03-05
2535887,63061,195209,5,2022-04-16,00:54:30,2022-04-17,2022-04-17
3290331,42716,591405,2,2021-11-06,19:51:47,2021-11-06,2021-11-11
1093308,43602,527867,8,2022-01-10,17:04:52,2022-01-15,2022-01-13
3205579,88951,503043,7,2022-02-14,11:27:14,2022-02-14,2022-02-15
3403496,13993,879259,6,2022-01-02,13:31:04,2022-01-04,2022-01-02
2158987,28153,248392,6,2022-06-15,02:46:44,2022-06-19,2022-06-17
1079398,65199,817386,6,2021-07-16,20:50:10,2021-07-18,2021-07-18
2638581,74640,708464,7,2022-08-02,20:39:58,2022-08-06,2022-08-05
3068976,93432,645271,6,2022-04-11,14:22:27,2022-04-14,2022-04-13
3108418,41435,853813,3,2021-10-07,07:29:45,2021-10-07,2021-10-09
1143664,13421,796322,7,2021-09-08,04:53:03,2021-09-11,2021-09-08
3271399,90019,539702,3,2022-11-12,19:29:12,2022-11-15,2022-11-15
2330020,51671,276238,2,2021-01-23,01:06:37,2021-01-25,2021-01-27
3225527,77149,477901,5,2022-06-16,05:01:56,2022-06-19,2022-06-17
3225110,32592,591105,6,2022-01-07,16:08:43,2022-01-09,2022-01-07
3191014,90283,665314,7,2021-07-18,12:00:07,2021-07-19,2021-07-24
3415749,56845,865781,5,2022-12-10,01:26:04,2022-12-13,2022-12-16
2534264,15470,623808,4,2022-02-04,01:09:07,2022-02-04,2022-02-10
2657413,76695,866700,5,2022-03-09,20:43:31,2022-03-09,2022-03-10
2315607,43613,631524,4,2022-08-09,06:48:24,2022-08-11,2022-08-11
3120250,48289,313415,3,2021-11-22,22:16:59,2021-11-24,2021-11-22
3021362,62943,191197,4,2021-08-15,11:49:46,2021-08-16,2021-08-15
3038913,25410,228501,1,2022-07-11,14:06:47,2022-07-14,2022-07-13
1550313,19097,309981,8,2021-07-06,14:50:58,2021-07-07,2021-07-08
1442374,53192,667148,5,2022-09-16,01:13:42,2022-09-18,2022-09-17
2844779,84690,678587,6,2021-07-16,06:11:14,2021-07-19,2021-07-16
3232196,44250,713480,1,2022-11-26,10:37:33,2022-11-30,2022-11-30
3149779,33218,105701,8,2021-06-26,02:28:09,2021-06-28,2021-06-27
3025345,81332,602234,4,2022-08-08,08:35:09,2022-08-13,2022-08-09
2535935,67650,537726,5,2021-07-27,19:00:20,2021-07-31,2021-07-29
3292156,53704,722187,8,2021-04-26,09:52:23,2021-04-30,2021-05-03
2354311,34568,892603,7,2021-06-30,12:03:18,2021-07-01,2021-07-06
2715158,85966,587253,5,2022-04-21,23:20:25,2022-04-21,2022-04-23
1942977,62865,680386,6,2022-07-19,16:50:15,2022-07-20,2022-07-23
2182698,24624,646860,8,2022-06-21,18:36:13,2022-06-21,2022-06-21
1503389,88562,367033,3,2021-02-27,10:46:48,2021-03-04,2021-02-27
2972537,55687,625470,2,2022-03-09,00:04:15,2022-03-11,2022-03-12
2719241,62279,320145,5,2022-06-01,22:43:37,2022-06-03,2022-06-04
1502687,80751,321725,2,2022-10-28,06:20:55,2022-10-29,2022-11-01
1261525,38760,603186,2,2021-07-29,11:27:32,2021-07-30,2021-07-30
1301110,15633,261970,6,2022-08-10,08:08:39,2022-08-10,2022-08-13
2363269,79041,607559,2,2021-04-02,21:17:59,2021-04-02,2021-04-06
1490820,15845,491786,1,2021-07-29,10:30:34,2021-07-29,2021-08-04
1211403,51498,187190,5,2022-01-21,23:46:16,2022-01-21,2022-01-23
1523167,31912,823332,7,2021-07-13,11:05:21,2021-07-15,2021-07-15
1711238,56237,175518,4,2022-04-30,11:24:59,2022-04-30,2022-04-30
3451961,23544,492772,1,2021-05-31,07:49:34,2021-06-01,2021-06-01
1204339,97723,477252,4,2022-09-06,09:36:54,2022-09-10,2022-09-10
2886850,54712,252303,5,2021-11-19,10:18:09,2021-11-22,2021-11-20
2452562,30214,840529,2,2022-02-01,18:27:38,2022-02-01,2022-02-08
3222750,10415,646288,1,2021-12-24,12:34:46,2021-12-25,2021-12-27
1476661,52816,897167,4,2021-03-02,22:08:01,2021-03-03,2021-03-03
